,PC1_loading,PC2_loading
7370.0,9.900304e-06,8.952142e-06
7370.11111111111,7.593928e-06,-1.30526005e-05
7370.222222222222,1.4222797e-05,-5.4693596e-06
7370.333333333333,-3.1378863e-07,-1.218679e-05
7370.444444444444,1.77175e-06,-1.585482e-05
7370.555555555555,-4.982075e-06,-1.1966429e-06
7370.666666666666,-6.9500534e-06,2.5167978e-06
7370.777777777777,-1.4970216e-07,-1.1826733e-05
7370.888888888889,8.24133e-06,-6.885515e-06
7371.0,2.4344006e-06,-1.4458329e-06
7371.11111111111,3.9199467e-06,1.09825805e-05
7371.222222222222,7.1993344e-07,2.1614147e-05
7371.333333333333,2.1256233e-06,6.0842062e-06
7371.444444444444,-1.353082e-05,-3.9328665e-06
7371.555555555555,-1.9357363e-05,-1.5378446e-05
7371.666666666666,-1.4492612e-05,-1.8714758e-05
7371.777777777777,-4.273391e-06,8.936874e-06
7371.888888888889,-2.453863e-06,-1.5523966e-06
7372.0,-1.28148395e-05,9.086133e-06
7372.11111111111,-1.1814898e-05,3.3781637e-06
7372.222222222222,-1.1473482e-05,-1.3763018e-05
7372.333333333333,-9.989231e-06,1.6669637e-05
7372.444444444444,-1.3208914e-05,-3.1943762e-07
7372.555555555555,-4.2640836e-06,-1.2104628e-06
7372.666666666666,-1.6999604e-05,-2.1229173e-06
7372.777777777777,-6.96538e-06,2.6638229e-05
7372.888888888889,-1.3833885e-05,2.5054812e-06
7373.0,1.02278145e-05,9.259702e-06
7373.11111111111,5.1203824e-06,4.801672e-06
7373.222222222222,-9.281002e-06,1.2803528e-05
7373.333333333333,1.0946944e-05,1.3774424e-07
7373.444444444444,-4.907555e-06,9.740942e-06
7373.555555555555,2.1144911e-05,1.8097398e-05
7373.666666666666,-1.024463e-05,-5.0536446e-06
7373.777777777777,-1.435048e-05,-2.9804169e-06
7373.888888888889,-1.3834139e-05,-7.316118e-06
7374.0,-6.378706e-06,-5.6015574e-06
7374.11111111111,-4.6549917e-06,2.3418745e-06
7374.222222222222,-3.308546e-06,1.5858959e-06
7374.333333333333,-4.3869422e-06,1.9624169e-05
7374.444444444444,-9.684015e-06,2.4987476e-05
7374.555555555555,-7.4423606e-06,1.378632e-05
7374.666666666666,-3.7026068e-06,1.1047049e-05
7374.777777777777,-5.6798476e-06,1.6241065e-05
7374.888888888889,-1.39996955e-05,-4.324559e-06
7375.0,-1.5255643e-05,1.2579942e-05
7375.11111111111,-1.3584823e-05,2.3741504e-06
7375.222222222222,-1.3742076e-05,-1.5717513e-06
7375.333333333333,-4.938698e-06,3.530753e-06
7375.444444444444,-3.3794784e-06,-1.0378559e-05
7375.555555555555,-2.1751987e-06,-5.427911e-06
7375.666666666666,8.353046e-06,-1.2807589e-05
7375.777777777777,-2.7444787e-06,-3.4481336e-06
7375.888888888889,-1.6572947e-05,-7.1724426e-06
7376.0,5.800099e-06,8.177387e-06
7376.11111111111,1.1455681e-05,7.1556356e-06
7376.222222222222,-1.11988975e-05,-3.2968783e-06
7376.333333333333,2.2656264e-05,-1.2488907e-05
7376.444444444444,1.51113245e-05,-3.5343683e-06
7376.555555555555,-1.0136507e-05,1.2357254e-05
7376.666666666666,-4.340165e-06,1.071594e-05
7376.777777777777,9.080534e-06,-2.910236e-07
7376.888888888889,1.2573708e-05,4.2858724e-06
7377.0,-1.3329893e-05,5.090977e-06
7377.11111111111,1.3573444e-05,1.326324e-05
7377.222222222222,-2.330015e-06,1.3482031e-05
7377.333333333333,5.1803777e-06,3.1599664e-06
7377.444444444444,2.3948634e-05,-4.7702683e-06
7377.555555555555,-5.2183077e-06,3.856898e-06
7377.666666666666,-8.406474e-06,-7.9924655e-07
7377.777777777777,-1.6171765e-05,-1.949568e-05
7377.888888888889,-1.43835205e-05,6.7673395e-06
7378.0,1.0753438e-05,-6.719143e-06
7378.11111111111,1.8940982e-06,-3.4719365e-06
7378.222222222222,-3.1296477e-06,-1.5149148e-05
7378.333333333333,1.2465015e-05,-1.28757965e-05
7378.444444444444,-1.0382352e-06,2.3870627e-05
7378.555555555555,-9.045251e-06,1.3491791e-05
7378.666666666666,1.1681509e-05,1.8670805e-06
7378.777777777777,-4.1539197e-06,9.214216e-06
7378.888888888889,-4.804093e-06,6.608434e-06
7379.0,-1.9765737e-05,-1.1060012e-05
7379.11111111111,1.2403645e-05,1.1097861e-05
7379.222222222222,-1.5484517e-05,-1.0267461e-05
7379.333333333333,-8.586391e-06,-1.0209036e-05
7379.444444444444,-5.716169e-07,-4.7964536e-06
7379.555555555555,-3.940107e-06,-7.761524e-06
7379.666666666666,3.8673394e-07,-1.2770581e-05
7379.777777777777,5.644294e-07,-9.0238555e-06
7379.888888888889,-1.1162474e-05,-6.607359e-08
7380.0,-1.4853498e-05,-1.2336557e-05
7380.11111111111,-1.170475e-05,9.449692e-06
7380.222222222222,-1.480443e-05,4.8538923e-06
7380.333333333333,-1.024913e-06,5.565145e-06
7380.444444444444,-1.0164382e-05,-1.4210774e-05
7380.555555555555,-8.998812e-06,9.416795e-06
7380.666666666666,3.4013078e-06,-2.581231e-05
7380.777777777777,-2.2110398e-05,-3.2730727e-06
7380.888888888889,-1.0646771e-05,2.3045845e-06
7381.0,-8.134624e-06,3.0193014e-05
7381.11111111111,-1.5636815e-05,-3.0433766e-06
7381.222222222222,-1.6578302e-05,-1.7229497e-05
7381.333333333333,2.3633387e-05,-1.4740907e-05
7381.444444444444,-9.191725e-06,7.0433507e-06
7381.555555555555,-1.161907e-05,-1.5583131e-05
7381.666666666666,-1.1616796e-05,-5.874261e-06
7381.777777777777,-9.217723e-06,7.45693e-06
7381.888888888889,-7.0595006e-06,-1.2135415e-06
7382.0,-1.10793335e-05,2.0945557e-05
7382.11111111111,-2.0877173e-05,4.387559e-06
7382.222222222222,-9.616658e-06,9.496503e-06
7382.333333333333,-9.422303e-06,7.2922635e-06
7382.444444444444,4.634247e-06,-5.113355e-06
7382.555555555555,1.9568828e-05,-8.287783e-06
7382.666666666666,4.573155e-06,9.459454e-06
7382.777777777777,-2.5201083e-05,6.4863457e-06
7382.888888888889,-2.493799e-05,4.998426e-06
7383.0,-2.0157735e-05,2.0608217e-05
7383.11111111111,-3.358398e-05,-7.714672e-06
7383.222222222222,-1.3512819e-05,9.660537e-07
7383.333333333333,-2.3739422e-05,5.9837025e-06
7383.444444444444,-1.3237878e-05,1.1918037e-05
7383.555555555555,-1.3646956e-05,3.3735034e-06
7383.666666666666,-2.2526221e-05,-1.0976205e-06
7383.777777777777,-5.4896395e-06,-7.676405e-06
7383.888888888889,-1.1330737e-05,-6.009617e-06
7384.0,-1.48445e-06,-4.4279127e-06
7384.11111111111,-2.0988357e-06,7.3679957e-06
7384.222222222222,-7.902163e-06,-1.1062637e-05
7384.333333333333,-1.4090917e-05,-5.5235523e-06
7384.444444444444,-1.4334228e-05,-1.0644209e-05
7384.555555555555,-2.0607507e-05,-1.4251489e-06
7384.666666666666,-1.2280978e-05,-6.82325e-06
7384.777777777777,1.10433966e-07,-1.3819982e-05
7384.888888888889,-1.5336758e-05,-1.331924e-05
7385.0,-1.566559e-05,-3.7873112e-06
7385.11111111111,2.970659e-06,-1.0168115e-05
7385.222222222222,-1.1675931e-05,5.320658e-06
7385.333333333333,-1.2807626e-05,-9.195263e-06
7385.444444444444,-1.1258533e-05,1.1881951e-05
7385.555555555555,-1.1348026e-05,6.0632105e-06
7385.666666666666,-1.5993686e-06,2.1763844e-05
7385.777777777777,-2.206108e-05,-8.750798e-06
7385.888888888889,-1.6373644e-05,9.813087e-06
7386.0,-1.8537068e-05,-5.8434375e-06
7386.11111111111,5.4024217e-06,1.5122375e-05
7386.222222222222,-5.1039233e-06,5.732514e-06
7386.333333333333,2.030735e-05,7.977271e-06
7386.444444444444,9.735508e-06,1.4524635e-05
7386.555555555555,-1.6549964e-05,2.7299428e-05
7386.666666666666,-2.0265636e-05,-1.0059483e-05
7386.777777777777,-2.6571193e-05,-1.5488047e-05
7386.888888888889,-3.4070104e-06,1.714062e-05
7387.0,3.947405e-07,2.4903922e-05
7387.11111111111,-1.1501187e-05,1.590096e-05
7387.222222222222,-1.586354e-05,4.8742004e-05
7387.333333333333,-1.5437967e-05,2.1206988e-05
7387.444444444444,1.1072676e-05,6.087733e-05
7387.555555555555,4.0218136e-05,3.6777892e-05
7387.666666666666,2.527734e-05,2.552492e-05
7387.777777777777,-9.671385e-06,1.3494606e-05
7387.888888888889,7.1690974e-06,6.024247e-06
7388.0,8.682884e-06,8.153419e-06
7388.11111111111,-1.5132345e-05,5.647459e-06
7388.222222222222,-3.0073763e-06,2.4058354e-05
7388.333333333333,-7.0414835e-06,3.5249774e-05
7388.444444444444,1.490709e-06,3.8019614e-05
7388.555555555555,-6.822677e-06,7.177335e-05
7388.666666666666,7.849904e-06,6.662465e-05
7388.777777777777,1.1195061e-05,1.0920211e-05
7388.888888888889,4.9025243e-07,2.4250612e-05
7389.0,-1.3178916e-05,1.3033274e-05
7389.11111111111,1.4863748e-05,1.1589929e-05
7389.222222222222,-3.9531405e-06,-1.1494616e-05
7389.333333333333,7.377275e-06,1.9227953e-05
7389.444444444444,3.233617e-05,6.992976e-05
7389.555555555555,4.9412106e-06,1.4569137e-05
7389.666666666666,3.4172883e-06,4.4981778e-05
7389.777777777777,-1.28168385e-05,5.3241805e-05
7389.888888888889,-1.0986813e-05,1.7968763e-05
7390.0,-3.083096e-06,3.8486523e-05
7390.11111111111,-4.506961e-06,3.908457e-07
7390.222222222222,2.0928492e-06,1.842535e-05
7390.333333333333,3.4141212e-05,9.352261e-06
7390.444444444444,2.4344085e-05,2.6279771e-05
7390.555555555555,4.5537267e-06,1.8251096e-05
7390.666666666666,-1.0532981e-05,-1.1751671e-06
7390.777777777777,-8.633495e-06,5.046528e-05
7390.888888888889,-1.0449134e-05,1.3079008e-05
7391.0,-2.3625313e-05,2.409583e-05
7391.11111111111,-1.6977252e-05,5.496127e-06
7391.222222222222,-1.2819196e-06,-7.057303e-07
7391.333333333333,3.68001e-06,2.112417e-06
7391.444444444444,1.2118173e-09,1.4967023e-05
7391.555555555555,9.524216e-07,4.6784344e-06
7391.666666666666,9.320376e-06,1.2817445e-05
7391.777777777777,1.0860787e-05,1.100847e-05
7391.888888888889,2.2570034e-06,3.4098386e-05
7392.0,2.456155e-06,6.977698e-05
7392.11111111111,2.838803e-05,7.029875e-05
7392.222222222222,2.2045235e-05,3.9452152e-05
7392.333333333333,-1.8636194e-06,1.9222425e-05
7392.444444444444,-1.6546695e-05,1.9837309e-05
7392.555555555555,-6.51128e-06,2.7141563e-05
7392.666666666666,-9.304579e-06,5.6123154e-05
7392.777777777777,5.3965587e-06,3.2639324e-05
7392.888888888889,2.7181231e-05,3.5479115e-05
7393.0,1.313616e-05,3.4794164e-05
7393.11111111111,6.2211616e-06,2.3573388e-05
7393.222222222222,-5.6065605e-06,1.7509063e-05
7393.333333333333,1.6456233e-05,2.9931785e-05
7393.444444444444,3.0955893e-05,5.0383507e-05
7393.555555555555,-1.2671867e-05,1.3800553e-05
7393.666666666666,1.2005595e-05,2.427907e-05
7393.777777777777,-1.6898621e-06,8.860915e-06
7393.888888888889,-1.783021e-05,5.4919477e-05
7394.0,-3.3314104e-06,2.3326062e-05
7394.11111111111,1.6407084e-06,2.7841088e-05
7394.222222222222,-5.2488836e-06,3.8411046e-05
7394.333333333333,-2.709911e-07,3.894125e-05
7394.444444444444,7.5755447e-06,1.4371379e-05
7394.555555555555,-1.7917868e-05,-1.818857e-06
7394.666666666666,-1.1597832e-05,1.9787945e-05
7394.777777777777,2.0446128e-06,3.010245e-05
7394.888888888889,3.3324377e-06,6.1968312e-06
7395.0,1.1989051e-05,7.166388e-05
7395.11111111111,1.7188118e-05,3.190276e-05
7395.222222222222,3.49068e-06,5.71612e-05
7395.333333333333,-2.4418775e-06,3.2422387e-05
7395.444444444444,1.05713625e-05,3.263357e-05
7395.555555555555,-8.283245e-06,1.1971259e-05
7395.666666666666,-1.6221871e-05,3.2715856e-05
7395.777777777777,6.852481e-06,4.444698e-05
7395.888888888889,9.616163e-06,3.9273076e-05
7396.0,-1.0622855e-05,4.770682e-05
7396.11111111111,-1.6732847e-05,1.9031408e-05
7396.222222222222,8.770024e-06,3.5123125e-05
7396.333333333333,-1.3891959e-06,2.7363649e-05
7396.444444444444,4.1307214e-07,6.0941693e-05
7396.555555555555,4.3414286e-07,2.5700016e-05
7396.666666666666,1.32127225e-05,3.1629923e-05
7396.777777777777,1.3706399e-05,6.137044e-06
7396.888888888889,2.671574e-05,4.035258e-05
7397.0,-1.5970832e-06,8.0291375e-06
7397.11111111111,2.9865569e-06,1.2926651e-05
7397.222222222222,1.0362592e-06,2.872289e-05
7397.333333333333,1.3150531e-05,4.0707164e-05
7397.444444444444,2.7298518e-06,4.939741e-05
7397.555555555555,2.562942e-06,6.595239e-05
7397.666666666666,1.389877e-05,1.7856111e-05
7397.777777777777,3.6488755e-06,5.1305382e-05
7397.888888888889,6.3075154e-06,4.8579725e-05
7398.0,8.470177e-06,1.5161785e-05
7398.11111111111,-7.1596073e-06,1.4135614e-05
7398.222222222222,7.251814e-06,5.708074e-05
7398.333333333333,-1.4260969e-05,9.25936e-06
7398.444444444444,1.9551246e-05,-1.0374866e-05
7398.555555555555,1.8732635e-05,2.6432912e-05
7398.666666666666,-1.0986317e-05,2.5405761e-06
7398.777777777777,1.9685078e-05,4.438615e-05
7398.888888888889,1.0118477e-05,6.250966e-05
7399.0,8.831491e-06,4.282042e-05
7399.11111111111,6.0544467e-06,1.9028736e-05
7399.222222222222,-1.8032633e-05,4.6084106e-06
7399.333333333333,-7.005203e-06,1.267162e-05
7399.444444444444,3.3798674e-06,2.3421608e-05
7399.555555555555,2.4077394e-06,2.5621073e-05
7399.666666666666,1.7139522e-05,6.230312e-05
7399.777777777777,-1.2376702e-05,1.5115228e-05
7399.888888888889,-5.631999e-07,2.5910658e-05
7400.0,-2.4730018e-06,7.802044e-05
7400.11111111111,1.0218395e-05,2.70788e-05
7400.222222222222,3.6764995e-06,7.419069e-05
7400.333333333333,-3.6924507e-06,6.325942e-05
7400.444444444444,6.9275774e-07,4.3242395e-05
7400.555555555555,4.4656226e-06,6.957685e-05
7400.666666666666,-2.049312e-05,1.747488e-05
7400.777777777777,5.995044e-06,5.3036973e-05
7400.888888888889,-3.7400132e-06,4.4395078e-05
7401.0,3.8236632e-07,7.047427e-05
7401.11111111111,7.8650855e-06,3.245443e-05
7401.222222222222,3.945204e-06,1.0620193e-05
7401.333333333333,-6.781653e-07,5.0052407e-05
7401.444444444444,-1.7834598e-05,2.5993875e-05
7401.555555555555,4.748803e-06,8.2689985e-05
7401.666666666666,-9.511852e-07,-2.1126723e-06
7401.777777777777,-1.3324241e-05,4.5310444e-05
7401.888888888889,1.2327704e-05,3.9298044e-05
7402.0,-3.9291153e-06,1.9726915e-05
7402.11111111111,1.8858353e-05,7.668349e-05
7402.222222222222,2.3442863e-05,1.3648824e-05
7402.333333333333,-9.581039e-06,3.0669624e-05
7402.444444444444,-1.0317887e-05,3.720703e-05
7402.555555555555,7.671894e-06,3.269647e-05
7402.666666666666,-1.5243228e-06,1.2703333e-05
7402.777777777777,-5.6806125e-06,1.81415e-05
7402.888888888889,4.6887644e-06,7.222005e-05
7403.0,3.898205e-06,5.788885e-05
7403.11111111111,2.3684737e-05,7.944707e-05
7403.222222222222,2.9058145e-05,4.074606e-05
7403.333333333333,5.1537227e-06,0.00010998485
7403.444444444444,-7.6001847e-06,6.644387e-05
7403.555555555555,-1.4266064e-06,2.3090888e-05
7403.666666666666,2.1634052e-05,7.250552e-05
7403.777777777777,7.314931e-06,9.6982374e-05
7403.888888888889,1.0323931e-05,9.395875e-06
7404.0,-4.348043e-06,4.785435e-05
7404.11111111111,-1.4533015e-07,6.969589e-05
7404.222222222222,1.7983628e-05,0.00010145799
7404.333333333333,1.8540402e-05,9.999452e-05
7404.444444444444,1.7248973e-05,6.217146e-05
7404.555555555555,-1.0567656e-05,5.514862e-05
7404.666666666666,1.597044e-05,4.6180343e-05
7404.777777777777,9.371055e-06,5.0382056e-05
7404.888888888889,4.6859823e-06,8.042802e-05
7405.0,-6.1936116e-06,5.8564798e-05
7405.11111111111,-5.1361985e-06,3.137308e-05
7405.222222222222,-1.1464424e-05,3.9006238e-05
7405.333333333333,-5.296568e-06,4.375299e-05
7405.444444444444,-1.4685177e-05,2.857586e-06
7405.555555555555,-6.6810394e-06,3.706138e-05
7405.666666666666,-3.748626e-06,5.7843314e-05
7405.777777777777,2.4046706e-06,3.345536e-05
7405.888888888889,-6.4396677e-06,5.9293267e-05
7406.0,2.1467258e-07,1.1942233e-05
7406.11111111111,1.2864197e-05,8.833598e-05
7406.222222222222,-6.7302954e-06,3.226348e-05
7406.333333333333,5.9377603e-06,3.830839e-05
7406.444444444444,1.3404714e-06,6.324749e-05
7406.555555555555,6.122185e-06,8.158015e-05
7406.666666666666,5.567051e-07,8.4867235e-05
7406.777777777777,-1.2356212e-05,4.9161532e-05
7406.888888888889,9.472297e-06,8.2904815e-05
7407.0,3.568589e-06,8.6296124e-05
7407.11111111111,1.0021349e-05,6.542093e-05
7407.222222222222,-1.2185367e-06,4.0056773e-05
7407.333333333333,-9.037482e-07,2.8513035e-05
7407.444444444444,-1.4988693e-05,7.990666e-07
7407.555555555555,7.604464e-06,3.0784107e-05
7407.666666666666,8.398209e-06,5.511688e-05
7407.777777777777,1.5532241e-05,0.00011106777
7407.888888888889,5.6638182e-06,4.7945698e-05
7408.0,2.1355021e-05,7.8325764e-05
7408.11111111111,1.6242504e-05,1.9175382e-05
7408.222222222222,3.033208e-06,-1.1457463e-05
7408.333333333333,-5.7889533e-06,5.817405e-06
7408.444444444444,4.734324e-06,7.479062e-06
7408.555555555555,-5.1086627e-06,2.6178035e-05
7408.666666666666,-1.5611327e-05,5.480859e-06
7408.777777777777,8.21502e-06,4.1251285e-05
7408.888888888889,5.474802e-06,3.5489644e-05
7409.0,1.5051842e-06,3.5569843e-05
7409.11111111111,-2.2972863e-06,-1.5961088e-05
7409.222222222222,-5.811636e-07,1.559005e-05
7409.333333333333,1.8908553e-06,5.15486e-05
7409.444444444444,-9.292127e-06,-1.2212053e-06
7409.555555555555,2.024119e-05,2.4805453e-05
7409.666666666666,2.8800825e-05,-9.821233e-07
7409.777777777777,6.3824514e-06,4.029776e-05
7409.888888888889,9.102324e-06,6.865484e-05
7410.0,2.1329909e-06,4.6557252e-05
7410.11111111111,2.6073676e-05,2.2576622e-05
7410.222222222222,3.281208e-05,5.9126185e-05
7410.333333333333,-2.778754e-06,7.4069103e-06
7410.444444444444,7.882773e-06,2.1428925e-05
7410.555555555555,-4.9503733e-06,3.026312e-05
7410.666666666666,5.4976217e-06,1.762723e-05
7410.777777777777,-8.263579e-06,1.6112612e-05
7410.888888888889,-2.593734e-06,4.3628897e-06
7411.0,-5.04355e-06,3.694254e-05
7411.11111111111,1.056218e-05,3.4519262e-06
7411.222222222222,5.238064e-06,7.215564e-06
7411.333333333333,1.4450128e-06,2.7157967e-05
7411.444444444444,-9.74916e-06,4.077041e-05
7411.555555555555,-1.4357001e-05,6.9282155e-06
7411.666666666666,-7.758488e-06,5.0303304e-05
7411.777777777777,-5.0940474e-07,7.2966964e-06
7411.888888888889,3.2154814e-05,-6.981145e-06
7412.0,1.7920245e-05,-2.2179731e-06
7412.11111111111,9.270503e-06,-1.802306e-05
7412.222222222222,-1.196732e-05,1.3010054e-05
7412.333333333333,1.914555e-05,-3.2598268e-06
7412.444444444444,4.0136336e-05,-3.1185214e-06
7412.555555555555,1.2903582e-05,4.573041e-05
7412.666666666666,-1.6090225e-05,9.116524e-06
7412.777777777777,2.4749535e-05,3.8979582e-05
7412.888888888889,3.149457e-05,2.5899753e-05
7413.0,-9.925693e-06,-2.890313e-06
7413.11111111111,3.4162722e-06,1.6335296e-05
7413.222222222222,-1.093491e-05,6.3969933e-06
7413.333333333333,-7.0192737e-06,2.3676564e-06
7413.444444444444,5.0311883e-06,-1.9437011e-05
7413.555555555555,-7.2283306e-06,-2.35824e-06
7413.666666666666,8.9922405e-06,-1.2520093e-05
7413.777777777777,-7.4047093e-06,1.6539012e-05
7413.888888888889,1.8415381e-05,-3.0379846e-07
7414.0,1.1131092e-05,-6.666952e-06
7414.11111111111,-8.2471715e-06,-9.200864e-06
7414.222222222222,-3.323986e-07,1.0997479e-05
7414.333333333333,-3.6872027e-06,2.5717036e-06
7414.444444444444,2.235814e-06,-1.836864e-05
7414.555555555555,-1.3711127e-06,-4.454099e-06
7414.666666666666,-1.5505186e-05,-4.047923e-06
7414.777777777777,-1.3275229e-06,-8.01202e-06
7414.888888888889,-8.384174e-06,4.8686334e-06
7415.0,-5.7221923e-06,-2.8097627e-06
7415.11111111111,-1.3070642e-05,5.9620534e-06
7415.222222222222,7.662172e-08,2.4737956e-05
7415.333333333333,-1.1940852e-05,1.6138509e-05
7415.444444444444,6.420448e-06,1.5196398e-05
7415.555555555555,-7.019353e-06,3.7169543e-06
7415.666666666666,-3.1790626e-06,9.076781e-06
7415.777777777777,-5.739752e-06,8.373667e-06
7415.888888888889,-1.9551566e-05,1.084171e-05
7416.0,-1.863693e-06,1.0710839e-05
7416.11111111111,-1.2275298e-05,-2.3339664e-05
7416.222222222222,-2.0242502e-05,-1.2741219e-05
7416.333333333333,-1.8941068e-06,2.2804458e-07
7416.444444444444,-6.839324e-06,3.2426757e-07
7416.555555555555,-5.7400816e-06,-2.7486478e-06
7416.666666666666,7.2699104e-06,-7.640922e-06
7416.777777777777,2.0386037e-06,2.5415861e-06
7416.888888888889,-1.327182e-07,3.6450351e-06
7417.0,-1.1311715e-05,-1.317182e-06
7417.11111111111,-6.690851e-06,1.2332491e-05
7417.222222222222,6.792234e-07,8.452966e-06
7417.333333333333,-9.908642e-06,-7.30082e-06
7417.444444444444,-4.054968e-06,-1.3407874e-05
7417.555555555555,-1.1747903e-05,1.811218e-05
7417.666666666666,5.2286764e-06,-5.241621e-06
7417.777777777777,1.7790446e-05,1.5913336e-05
7417.888888888889,-2.2800139e-08,3.144814e-05
7418.0,-1.3266082e-05,1.929968e-05
7418.11111111111,-2.8210222e-06,2.9216474e-06
7418.222222222222,9.2888337e-07,-7.438779e-06
7418.333333333333,-4.1020104e-07,3.3212493e-06
7418.444444444444,-1.67873e-05,-1.2179439e-05
7418.555555555555,-8.868927e-06,-2.8060847e-06
7418.666666666666,-1.505514e-05,-2.583142e-05
7418.777777777777,4.8972215e-06,7.0178717e-06
7418.888888888889,-2.3215382e-06,-8.64106e-06
7419.0,-4.1486423e-06,-1.690627e-05
7419.11111111111,-7.011728e-08,-1.0352489e-05
7419.222222222222,-5.7944762e-06,1.2938825e-05
7419.333333333333,-1.0427978e-05,4.0094455e-06
7419.444444444444,-7.913083e-06,-8.373698e-06
7419.555555555555,-8.417876e-06,6.109742e-06
7419.666666666666,1.515644e-05,-8.958703e-06
7419.777777777777,-1.5761098e-05,6.253281e-06
7419.888888888889,2.1410453e-05,-1.3291253e-05
7420.0,-7.0472315e-06,-8.688166e-06
7420.11111111111,-1.4859471e-06,-1.7268703e-05
7420.222222222222,2.150828e-06,-2.2296201e-06
7420.333333333333,-4.876733e-06,-4.641109e-06
7420.444444444444,1.0915294e-05,-1.791821e-05
7420.555555555555,-7.74682e-06,-2.1682075e-05
7420.666666666666,4.463402e-06,-5.80627e-06
7420.777777777777,2.923356e-05,-1.6136426e-05
7420.888888888889,-5.87351e-07,6.905221e-06
7421.0,-1.1568621e-06,-1.653942e-05
7421.11111111111,-9.54402e-06,-2.1526053e-05
7421.222222222222,-9.901241e-06,-8.837187e-06
7421.333333333333,1.0365492e-05,-1.2470474e-05
7421.444444444444,-1.2050072e-06,-9.560825e-06
7421.555555555555,1.0351267e-05,-2.33581e-05
7421.666666666666,-1.596546e-05,-6.4839364e-06
7421.777777777777,3.320667e-06,4.308072e-06
7421.888888888889,3.0533643e-06,-1.02704425e-05
7422.0,-1.8759658e-05,-8.55453e-06
7422.11111111111,-4.787483e-06,5.7157195e-06
7422.222222222222,9.447326e-06,-4.0625823e-06
7422.333333333333,-1.6252623e-05,-1.9043979e-05
7422.444444444444,-5.7268794e-06,-1.4927398e-05
7422.555555555555,3.8094836e-06,-5.0093568e-06
7422.666666666666,-1.5106671e-05,-7.1616278e-06
7422.777777777777,2.8465763e-06,-2.1001848e-05
7422.888888888889,-5.472851e-06,1.2218817e-06
7423.0,-9.919128e-07,-4.022296e-06
7423.11111111111,-7.438727e-06,-3.6763936e-06
7423.222222222222,-1.8567313e-05,-4.5340844e-06
7423.333333333333,-9.864719e-06,1.9270976e-06
7423.444444444444,3.8004537e-06,4.29982e-06
7423.555555555555,-2.7242277e-06,-3.273237e-06
7423.666666666666,-2.2185503e-05,-1.0895363e-05
7423.777777777777,-4.959962e-06,-1.810993e-05
7423.888888888889,1.2615034e-07,-4.4032686e-06
7424.0,1.2877954e-06,-7.770581e-06
7424.11111111111,7.802371e-06,-3.677228e-06
7424.222222222222,-1.2213414e-05,9.009027e-07
7424.333333333333,-2.445625e-06,5.1284574e-06
7424.444444444444,3.0116632e-07,-1.1356366e-05
7424.555555555555,-4.1435374e-06,-9.775713e-06
7424.666666666666,-1.34876855e-05,-2.238697e-06
7424.777777777777,-1.3936905e-05,-1.5086043e-05
7424.888888888889,-7.12426e-06,-2.5750696e-06
7425.0,3.837644e-06,-1.6264981e-05
7425.11111111111,-3.932737e-06,-6.4415194e-06
7425.222222222222,-1.3087206e-05,-1.413099e-06
7425.333333333333,-1.490138e-05,9.941642e-06
7425.444444444444,2.9562711e-06,-1.9359716e-06
7425.555555555555,-1.1044276e-06,-6.233909e-06
7425.666666666666,-3.877498e-06,1.1870088e-05
7425.777777777777,-4.5318347e-06,-1.0340739e-06
7425.888888888889,-1.4296082e-05,-7.4430527e-06
7426.0,-1.0477048e-05,-9.741975e-06
7426.11111111111,-1.1260435e-05,-4.8291995e-06
7426.222222222222,-8.440432e-06,1.2259156e-06
7426.333333333333,-9.22884e-06,2.2919844e-06
7426.444444444444,-1.0950536e-05,1.1492341e-05
7426.555555555555,-1.3196768e-05,7.794731e-06
7426.666666666666,-1.23230975e-05,-4.160383e-06
7426.777777777777,-1.4503821e-05,-7.377786e-06
7426.888888888889,-7.7775385e-06,-4.517948e-07
7427.0,3.3440372e-06,3.3595188e-06
7427.11111111111,-1.011054e-05,-1.0979668e-05
7427.222222222222,-1.1734288e-05,-2.9311027e-06
7427.333333333333,-6.639796e-06,-3.3017798e-06
7427.444444444444,9.058825e-06,-1.5340196e-05
7427.555555555555,-1.0950914e-05,-1.4740504e-05
7427.666666666666,2.7160306e-08,-1.0228098e-05
7427.777777777777,-1.0408785e-05,4.3288464e-06
7427.888888888889,-2.8480315e-06,-1.6699938e-05
7428.0,-5.058294e-06,-8.46973e-06
7428.11111111111,-1.9291698e-05,3.275146e-06
7428.222222222222,-1.1174551e-05,-1.15721896e-07
7428.333333333333,-1.225082e-05,-6.8120307e-06
7428.444444444444,-1.5474652e-05,-2.3994282e-06
7428.555555555555,-9.857977e-06,-9.336281e-06
7428.666666666666,-1.3670581e-05,-9.2051334e-07
7428.777777777777,1.2823061e-06,-7.5682333e-06
7428.888888888889,-1.2433858e-05,-1.4125094e-05
7429.0,2.126871e-06,-2.4267986e-06
7429.11111111111,-1.0981245e-05,8.6786014e-07
7429.222222222222,-1.0101986e-05,-5.452955e-06
7429.333333333333,-1.7083723e-07,2.3833652e-06
7429.444444444444,-1.0978789e-06,-2.2820288e-05
7429.555555555555,-4.9101186e-06,-1.4599134e-05
7429.666666666666,-1.4024698e-05,-1.0999457e-05
7429.777777777777,-1.05500485e-05,-2.3437311e-05
7429.888888888889,-1.21087705e-05,-4.3456416e-06
